player_id,first_name,last_name,birthdate,school,country,last_affiliation,height,weight,jersey_num,position,team_id,from_year,to_year
77371,Bob,Leonard,1932-07-17 00:00:00,Indiana,USA,Indiana/USA,6-3,185.0,21,Guard,1610612747,1956.0,1962.0
77370,Gary,Leonard,1967-02-16 00:00:00,Missouri,USA,Missouri/USA,7-1,250.0,34,Center,1610612750,1989.0,1991.0
202695,Kawhi,Leonard,1991-06-29 00:00:00,San Diego State,USA,San Diego State/USA,6-7,225.0,2,Forward,1610612746,2011.0,2023.0
203086,Meyers,Leonard,1992-02-27 00:00:00,Illinois,USA,Illinois/USA,7-0,260.0,3,Forward-Center,1610612749,2012.0,2023.0
77372,Jim,Les,1963-08-18 00:00:00,Bradley,USA,Bradley/USA,5-11,165.0,14,Guard,1610612758,1988.0,1994.0
202727,Travis,Leslie,1990-03-29 00:00:00,Georgia,USA,Georgia/USA,,,,,0,2011.0,2017.0
77373,Ronnie,Lester,1959-01-01 00:00:00,Iowa,USA,Iowa/USA,6-2,175.0,12,Guard,1610612741,1980.0,1985.0
77374,Clifford,Lett,1965-12-23 00:00:00,Florida,USA,Florida/USA,6-3,170.0,11,Guard,1610612759,1989.0,1990.0
202720,Jon,Leuer,1989-05-14 00:00:00,Wisconsin,USA,Wisconsin/USA,6-10,228.0,30,Forward,1610612763,2011.0,2018.0
77375,Andrew,Levane,1920-04-11 00:00:00,St. John's (NY),USA,St. John's (NY)/USA,6-2,190.0,3,Forward,1610612755,1948.0,1952.0
77376,Lafayette,Lever,1960-08-18 00:00:00,Arizona State,USA,Arizona State/USA,6-3,170.0,21,Guard,1610612743,1982.0,1993.0
77377,Cliff,Levingston,1961-01-04 00:00:00,Wichita State,USA,Wichita State/USA,6-8,210.0,53,Forward,1610612737,1982.0,1994.0
77385,Bobby,Lewis,1945-03-20 00:00:00,North Carolina,USA,North Carolina/USA,6-3,175.0,5,Guard,1610612744,1967.0,1970.0
736,Cedric,Lewis,1969-09-24 00:00:00,Maryland,USA,Maryland/USA,6-10,235.0,42,Forward,1610612764,1995.0,1995.0
77379,Fred,Lewis,1921-01-06 00:00:00,Eastern Kentucky,USA,Eastern Kentucky/USA,6-2,195.0,,Forward,1610610024,1948.0,1949.0
77380,Freddie,Lewis,1943-07-01 00:00:00,Arizona State,USA,Arizona State/USA,6-0,175.0,1,Guard,1610612754,1966.0,1976.0
77381,Grady,Lewis,1917-03-25 00:00:00,Oklahoma,USA,Oklahoma/USA,6-7,215.0,,Forward,1610610028,1946.0,1948.0
1631171,Justin,Lewis,2002-04-12 00:00:00,Marquette,USA,Marquette/USA,6-7,245.0,34,Forward,1610612741,2022.0,2023.0
729,Martin,Lewis,1975-04-28 00:00:00,Seward County CC,USA,Seward County CC/USA,6-6,225.0,32,Forward,1610612761,1995.0,1996.0
1900,Quincy,Lewis,1977-06-26 00:00:00,Minnesota,USA,Minnesota/USA,6-7,215.0,,Guard-Forward,0,1999.0,2003.0
77383,Ralph,Lewis,1963-03-28 00:00:00,La Salle,USA,La Salle/USA,6-6,200.0,11,Guard,1610612765,1987.0,1989.0
1740,Rashard,Lewis,1979-08-08 00:00:00,Elsik HS (TX),USA,Elsik HS (TX)/USA,6-10,235.0,9,Forward,1610612760,1998.0,2013.0
77384,Reggie,Lewis,1965-11-21 00:00:00,Northeastern,USA,Northeastern/USA,6-7,195.0,35,Guard,1610612738,1987.0,1992.0
1630575,Scottie,Lewis,2000-03-12 00:00:00,Florida,USA,Florida/USA,6-5,185.0,16,Guard,1610612766,2021.0,2021.0
77386,Marcus,Liberty,1968-10-27 00:00:00,Illinois,USA,Illinois/USA,6-8,205.0,30,Forward,1610612743,1990.0,1993.0
77387,Todd,Lichti,1967-01-08 00:00:00,Stanford,USA,Stanford/USA,6-4,205.0,30,Guard,1610612743,1989.0,1993.0
202732,DeAndre,Liggins,1988-03-31 00:00:00,Kentucky,USA,Kentucky/USA,6-6,209.0,34,Guard,1610612739,2011.0,2017.0
77388,Bill,Ligon,1952-05-19 00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-4,180.0,26,Guard,1610612765,1974.0,1974.0
203081,Damian,Lillard,1990-07-15 00:00:00,Weber State,USA,Weber State/USA,6-2,195.0,0,Guard,1610612757,2012.0,2023.0
202391,Jeremy,Lin,1988-08-23 00:00:00,Harvard,USA,Harvard/USA,6-3,200.0,17,Guard,1610612745,2010.0,2018.0
77389,Steve,Lingenfelter,1958-06-10 00:00:00,South Dakota State,USA,South Dakota State/USA,6-9,225.0,25,Forward,1610612764,1982.0,1983.0
175,Alton,Lister,1958-10-01 00:00:00,Arizona State,USA,Arizona State/USA,7-0,245.0,53,Center-Forward,1610612749,1981.0,1997.0
1629642,Nassir,Little,2000-02-11 00:00:00,North Carolina,USA,North Carolina/USA,6-5,220.0,10,Forward-Guard,1610612757,2019.0,2023.0
1630587,Isaiah,Livers,1998-07-28 00:00:00,Michigan,USA,Michigan/USA,6-6,232.0,12,Forward,1610612765,2021.0,2023.0
988,Randy,Livingston,1975-04-02 00:00:00,Louisiana State,USA,Louisiana State/USA,6-4,209.0,14,Guard,1610612756,1996.0,2006.0
2733,Shaun,Livingston,1985-09-11 00:00:00,No College,USA,Peoria Central HS (IL)/USA,6-7,192.0,34,Guard,1610612744,2004.0,2018.0
77392,Ron,Livingstone,1925-10-09 00:00:00,Wyoming,USA,Wyoming/USA,6-10,220.0,6,Center,1610612744,1949.0,1950.0
1024,Horacio,Llamas,1973-07-17 00:00:00,Grand Canyon,USA,Grand Canyon/USA,6-11,285.0,54,Center,1610612756,1996.0,2002.0
77394,Earl,Lloyd,1928-04-03 00:00:00,West Virginia State,USA,West Virginia State/USA,6-6,200.0,17,Forward,1610612755,1950.0,1959.0
77395,Lewis,Lloyd,1959-02-22 00:00:00,Drake,USA,Drake/USA,6-6,205.0,32,Guard,1610612745,1981.0,1989.0
77396,Scott,Lloyd,1952-12-19 00:00:00,Arizona State,USA,Arizona State/USA,6-10,230.0,44,Center,1610612742,1976.0,1982.0
77397,Bob,Lochmueller,1927-06-05 00:00:00,Louisville,USA,Louisville/USA,6-5,185.0,14,Forward,1610612755,1952.0,1952.0
77398,Robert,Lock,1966-05-22 00:00:00,Kentucky,USA,Kentucky/USA,6-9,225.0,44,Forward,1610612746,1988.0,1988.0
77399,Darrell,Lockhart,1960-09-14 00:00:00,Auburn,USA,Auburn/USA,6-9,245.0,32,Forward,1610612759,1983.0,1983.0
1100,Ian,Lockhart,1967-06-25 00:00:00,Tennessee,USA,Tennessee/USA,6-8,240.0,51,Forward,1610612756,1990.0,1990.0
77401,Kevin,Loder,1959-03-15 00:00:00,Alabama State,USA,Alabama State/USA,6-6,205.0,9,Forward,1610612758,1981.0,1983.0
77402,Don,Lofgran,1928-11-18 00:00:00,San Francisco,USA,San Francisco/USA,6-5,200.0,8,Forward,1610610030,1950.0,1953.0
1629155,Zach,Lofton,1992-11-18 00:00:00,New Mexico State,USA,New Mexico State/USA,6-4,180.0,,Guard,0,2018.0,2018.0
1631254,Kenneth,Lofton Jr.,2002-08-14 00:00:00,Louisiana Tech,USA,Louisiana Tech/USA,6-6,275.0,6,Forward,1610612763,2022.0,2023.0
77403,Johnny,Logan,1921-01-01 00:00:00,Indiana,USA,Indiana/USA,6-2,175.0,17,Guard,1610610034,1946.0,1950.0
38,Brad,Lohaus,1964-09-29 00:00:00,Iowa,USA,Iowa/USA,6-11,230.0,54,Forward-Center,1610612749,1987.0,1997.0
1381,John,Long,1956-08-28 00:00:00,Detroit,USA,Detroit/USA,6-5,200.0,25,Guard,1610612765,1978.0,1996.0
77406,Paul,Long,1944-02-08 00:00:00,Wake Forest,USA,Wake Forest/USA,6-2,180.0,5,Guard,1610612765,1967.0,1970.0
1627848,Shawn,Long,1993-01-29 00:00:00,Louisiana-Lafayette,USA,Louisiana-Lafayette/USA,6-9,255.0,36,Forward,1610612755,2016.0,2016.0
26,Luc,Longley,1969-01-19 00:00:00,New Mexico,USA,New Mexico/USA,,,,Center,0,1991.0,2000.0
1626172,Kevon,Looney,1996-02-06 00:00:00,UCLA,USA,UCLA/USA,6-9,222.0,5,Forward,1610612744,2015.0,2023.0
1732,Felipe,Lopez,1974-12-19 00:00:00,St. John's (NY),Dominican Republic,St. John's (NY)/Dominican Republic,6-5,195.0,13,Guard-Forward,1610612763,1998.0,2002.0
2221,Raul,Lopez,1980-04-15 00:00:00,Real Madrid,Spain,Real Madrid/Spain,6-0,175.0,,Guard,0,2002.0,2004.0
201577,Robin,Lopez,1988-04-01 00:00:00,Stanford,USA,Stanford/USA,7-0,281.0,33,Center,1610612739,2008.0,2023.0
943,Ryan,Lorthridge,1972-07-27 00:00:00,Jackson State,USA,Jackson State/USA,6-4,190.0,9-33,Guard,1610612744,1994.0,1994.0
77409,Jim,Loscutoff,1930-02-04 00:00:00,Oregon,USA,Oregon/USA,6-5,220.0,18,Forward,1610612738,1955.0,1963.0
77410,Plummer,Lott,1945-12-11 00:00:00,Seattle,USA,Seattle/USA,6-5,210.0,43,Forward,1610612760,1967.0,1968.0
77411,Kevin,Loughery,1940-03-28 00:00:00,St. John's (NY),USA,St. John's (NY)/USA,6-3,190.0,22,Guard,1610612764,1962.0,1972.0
1629712,Didi,Louzada,1999-07-02 00:00:00,,Brazil,Sydney Kings/Brazil,6-5,188.0,35,Guard,1610612757,2020.0,2021.0
77412,Bob,Love,1942-12-08 00:00:00,Southern,USA,Southern/USA,6-8,215.0,10,Forward,1610612741,1966.0,1976.0
201567,Kevin,Love,1988-09-07 00:00:00,UCLA,USA,UCLA/USA,6-8,251.0,0,Forward-Center,1610612748,2008.0,2023.0
77413,Stan,Love,1949-04-09 00:00:00,Oregon,USA,Oregon/USA,6-9,215.0,34,Forward,1610612764,1971.0,1974.0
77414,Clyde,Lovellette,1929-09-07 00:00:00,Kansas,USA,Kansas/USA,6-9,234.0,34,Center,1610612747,1953.0,1963.0
77415,Sidney,Lowe,1960-01-21 00:00:00,North Carolina State,USA,North Carolina State/USA,6-0,195.0,35,Guard,1610612750,1983.0,1989.0
200768,Kyle,Lowry,1986-03-25 00:00:00,Villanova,USA,Villanova/USA,6-0,196.0,7,Guard,1610612748,2006.0,2023.0
1628070,Jordan,Loyd,1993-07-27 00:00:00,Indianapolis,USA,Indianapolis/USA,6-4,210.0,8,Guard,1610612761,2018.0,2018.0
77417,Al,Lucas,1922-07-04 00:00:00,Fordham,USA,Fordham/USA,6-3,195.0,20,Forward,1610612738,1948.0,1948.0
77419,John,Lucas,1953-10-31 00:00:00,Maryland,USA,Maryland/USA,6-3,175.0,10,Guard,1610612745,1976.0,1989.0
203564,Kalin,Lucas,1989-05-24 00:00:00,Michigan State,USA,Michigan State/USA,6-1,195.0,24,Guard,1610612763,2014.0,2018.0
77420,Maurice,Lucas,1952-02-18 00:00:00,Marquette,USA,Marquette/USA,6-9,215.0,20,Forward,1610612757,1976.0,1987.0
101249,John,Lucas III,1982-11-21 00:00:00,Oklahoma State,USA,Oklahoma State/USA,5-11,166.0,,Guard,0,2005.0,2016.0
77421,Ted,Luckenbill,1939-07-27 00:00:00,Houston,USA,Houston/USA,6-6,205.0,12,Forward,1610612744,1961.0,1962.0
1731,Tyronn,Lue,1977-05-03 00:00:00,Nebraska,USA,Nebraska/USA,6-0,175.0,10,Guard,1610612737,1998.0,2008.0
77422,Jim,Luisi,1928-11-02 00:00:00,St. Francis (NY),USA,St. Francis (NY)/USA,6-2,180.0,,Guard,1610610024,1953.0,1953.0
77423,Al,Lujack,1921-10-05 00:00:00,Georgetown,USA,Georgetown/USA,6-3,220.0,,Forward,1610610036,1946.0,1946.0
77424,Phil,Lumpkin,1951-12-20 00:00:00,Miami (Ohio),USA,Miami (Ohio)/USA,6-0,165.0,10,Guard,1610612757,1974.0,1975.0
77425,Ray,Lumpp,1923-07-11 00:00:00,New York University,USA,New York University/USA,6-1,178.0,,Guard,1610612752,1948.0,1952.0
1627789,Timothe,Luwawu-Cabarrot,1995-05-09 00:00:00,,France,Mega Basket/France,6-7,215.0,7,Guard-Forward,1610612737,2016.0,2021.0
1628399,Tyler,Lydon,1996-04-09 00:00:00,Syracuse,USA,Syracuse/USA,6-10,225.0,20,Forward,1610612743,2017.0,2018.0
248,George,Lynch,1970-09-03 00:00:00,North Carolina,USA,North Carolina/USA,6-8,235.0,9,Forward,1610612740,1993.0,2004.0
77426,Kevin,Lynch,1968-12-24 00:00:00,Minnesota,USA,Minnesota/USA,6-5,195.0,9,Forward,1610612766,1991.0,1992.0
77427,Mike,Lynn,1945-11-25 00:00:00,UCLA,USA,UCLA/USA,6-7,215.0,25,Forward,1610612747,1969.0,1970.0
1627815,Sheldon,Mac,1992-12-21 00:00:00,Miami,USA,Miami/USA,6-6,200.0,9,Guard-Forward,1610612764,2016.0,2016.0
1928,Todd,MacCulloch,1976-01-27 00:00:00,Washington,Canada,Washington/Canada,7-0,280.0,11,Center,1610612755,1999.0,2003.0
77430,Ronnie,MacGilvray,1930-07-20 00:00:00,St. John's (NY),USA,St. John's (NY)/USA,6-2,185.0,8,Guard,1610612737,1954.0,1954.0
931,Don,MacLean,1970-01-16 00:00:00,UCLA,USA,UCLA/USA,,,,Forward,0,1992.0,2000.0
77428,Mike,Macaluso,1951-07-20 00:00:00,Canisius,USA,Canisius/USA,6-5,210.0,21,Forward,1610612746,1973.0,1973.0
77429,Ed,Macauley,1928-03-22 00:00:00,St. Louis,USA,St. Louis/USA,6-8,185.0,22,Center,1610612738,1949.0,1958.0
203159,Scott,Machado,1990-06-08 00:00:00,Iona,USA,Iona/USA,6-1,205.0,,Guard,0,2012.0,2018.0
101178,Arvydas,Macijauskas,1980-01-19 00:00:00,Tau Ceramica,Lithuania,Tau Ceramica/Lithuania,6-4,214.0,6,Guard,1610612740,2005.0,2005.0
77432,Ollie,Mack,1957-06-06 00:00:00,East Carolina,USA,East Carolina/USA,6-3,185.0,17,Guard,1610612742,1979.0,1981.0
694,Sam,Mack,1970-05-26 00:00:00,Houston,USA,Houston/USA,,,,Guard,0,1992.0,2001.0
202714,Shelvin,Mack,1990-04-22 00:00:00,Butler,USA,Butler/USA,6-3,203.0,6,Guard,1610612737,2011.0,2018.0
1635,Malcolm,Mackey,1970-07-11 00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-9,248.0,27,Forward,1610612756,1993.0,1993.0
202731,Vernon,Macklin,1986-09-25 00:00:00,Florida,USA,Florida/USA,6-10,227.0,20,Forward,1610612765,2011.0,2011.0
1629133,Daryl,Macon,1995-11-29 00:00:00,Arkansas,USA,Arkansas/USA,6-2,185.0,,Guard,0,2018.0,2019.0
1855,Mark,Macon,1969-04-14 00:00:00,Temple,USA,Temple/USA,6-4,185.0,,Guard,0,1991.0,1998.0
1629122,J.P.,Macura,1995-06-05 00:00:00,Xavier,USA,Xavier/USA,6-4,203.0,,Guard,0,2018.0,2019.0
77438,Kyle,Macy,1957-04-09 00:00:00,Kentucky,USA,Kentucky/USA,6-3,175.0,44,Guard,1610612756,1980.0,1986.0
77439,Jack,Maddox,1921-12-10 00:00:00,West Texas A&M,USA,West Texas A&M/USA,6-2,185.0,,Forward,1610610029,1948.0,1948.0
2432,Tito,Maddox,1981-06-08 00:00:00,Fresno State,USA,Fresno State/USA,6-4,190.0,6,Guard,1610612745,2002.0,2002.0
1666,Gerald,Madkins,1969-04-18 00:00:00,UCLA,USA,UCLA/USA,6-4,200.0,12,Guard,1610612739,1993.0,1997.0
77441,Norm,Mager,1926-03-23 00:00:00,City College of New York,USA,City College of New York/USA,6-5,185.0,,Forward,1610610024,1950.0,1950.0
1894,Corey,Maggette,1979-11-12 00:00:00,Duke,USA,Duke/USA,6-6,225.0,50,Forward,1610612746,1999.0,2012.0
77442,Dave,Magley,1959-11-24 00:00:00,Kansas,USA,Kansas/USA,6-8,202.0,30,Forward,1610612739,1982.0,1982.0
1630266,Will,Magnay,1998-06-10 00:00:00,,Australia,Australia/Australia,6-10,234.0,,Center,0,2020.0,2020.0
101133,Ian,Mahinmi,1986-11-05 00:00:00,                                   ,France,Pau Orthez/France,6-11,262.0,28,Center,1610612754,2007.0,2019.0
77443,John,Mahnken,1922-06-16 00:00:00,Georgetown,USA,Georgetown/USA,6-8,220.0,16,Center,1610612738,1946.0,1952.0
77444,Francis,Mahoney,1927-11-20 00:00:00,Brown,USA,Brown/USA,6-2,205.0,,Forward,1610612738,1952.0,1953.0
105,Dan,Majerle,1965-09-09 00:00:00,Central Michigan,USA,Central Michigan/USA,6-6,222.0,9,Guard-Forward,1610612756,1988.0,2001.0
200970,Renaldo,Major,1982-05-07 00:00:00,Fresno State,USA,Fresno State/USA,6-7,190.0,,Forward,0,2006.0,2006.0
1630588,Makur,Maker,2000-11-04 00:00:00,Capital City Go-Go,South Sudan,Howard/South Sudan,,,,,0,,
1627748,Thon,Maker,1997-02-25 00:00:00,Athlete Institute Prep,South Sudan,Athlete Institute Prep/South Sudan,7-0,221.0,,Forward-Center,0,2016.0,2020.0
77447,Lionel,Malamed,1924-11-15 00:00:00,City College of New York,USA,City College of New York/USA,5-9,150.0,,Guard,1610610029,1948.0,1948.0
1630177,Theo,Maledon,2001-06-12 00:00:00,Asvel,France,Asvel/France,6-5,175.0,9,Guard,1610612766,2020.0,2023.0
117,Jeff,Malone,1961-06-28 00:00:00,Mississippi State,USA,Mississippi State/USA,6-4,205.0,,Guard,0,1983.0,1995.0
252,Karl,Malone,1963-07-24 00:00:00,Louisiana Tech,USA,Louisiana Tech/USA,6-9,259.0,32,Forward,1610612762,1985.0,2003.0
77449,Moses,Malone,1955-03-23 00:00:00,Petersburg HS (VA),USA,Petersburg HS (VA)/USA,6-10,215.0,24,Center,1610612745,1976.0,1994.0
1074,Matt,Maloney,1971-12-06 00:00:00,Pennsylvania,USA,Pennsylvania/USA,,,,Guard,0,1996.0,2002.0
77450,Steve,Malovic,1956-07-21 00:00:00,San Diego State,USA,San Diego State/USA,6-10,230.0,,Forward,1610612746,1979.0,1979.0
1630572,Sandro,Mamukelashvili,1999-05-23 00:00:00,Seton Hall,Georgia,Seton Hall/Georgia,6-10,240.0,54,Forward-Center,1610612759,2021.0,2023.0
77451,Ted,Manakas,1951-02-22 00:00:00,Princeton,USA,Princeton/USA,6-2,180.0,23,Guard,1610612758,1973.0,1973.0
77452,John,Mandic,1919-10-03 00:00:00,Oregon State,USA,Oregon State/USA,6-4,205.0,,Forward,1610610029,1948.0,1949.0
1630211,Karim,Mane,2000-05-16 00:00:00,,Senegal,Vanier/Senegal,6-3,190.0,,Guard,0,2020.0,2020.0
77453,Frank,Mangiapane,1925-08-25 00:00:00,New York University,USA,New York University/USA,5-10,195.0,5,Guard,1610612752,1946.0,1946.0
1629611,Terance,Mann,1996-10-18 00:00:00,Florida State,USA,Florida State/USA,6-5,215.0,14,Guard-Forward,1610612746,2019.0,2023.0
1630544,Tre,Mann,2001-02-03 00:00:00,Florida,USA,Florida/USA,6-3,178.0,23,Guard,1610612760,2021.0,2023.0
330,Danny,Manning,1966-05-17 00:00:00,Kansas,USA,Kansas/USA,6-10,234.0,,Forward-Center,0,1988.0,2002.0
77454,Ed,Manning,1944-01-02 00:00:00,Jackson State,USA,Jackson State/USA,6-7,210.0,35,Forward,1610612764,1967.0,1970.0
316,Richard,Manning,1970-06-23 00:00:00,Washington,USA,Washington/USA,6-11,245.0,50,Center,1610612763,1995.0,1996.0
1630185,Nico,Mannion,2001-03-14 00:00:00,Arizona,Italy,Arizona/Italy,6-2,190.0,2,Guard,1610612744,2020.0,2020.0
77456,Pace,Mannion,1960-09-22 00:00:00,Utah,USA,Utah/USA,6-7,190.0,5,Guard,1610612762,1983.0,1988.0
77457,Nick,Mantis,1935-12-07 00:00:00,Northwestern,USA,Northwestern/USA,6-3,190.0,23,Guard,1610612764,1959.0,1962.0
203906,Devyn,Marble,1992-09-21 00:00:00,Iowa,USA,Iowa/USA,6-6,200.0,11,Forward,1610612753,2014.0,2015.0
77460,Roy,Marble,1966-12-13 00:00:00,Iowa,USA,Iowa/USA,6-6,190.0,5,Guard,1610612737,1989.0,1993.0
950,Stephon,Marbury,1977-02-20 00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-2,205.0,8,Guard,1610612752,1996.0,2008.0
36,Sarunas,Marciulionis,1964-06-13 00:00:00,Statyba,Lithuania,Statyba/Lithuania,6-5,200.0,78,Guard,1610612739,1989.0,1996.0
77462,Saul,Mariaschin,1924-09-01 00:00:00,Harvard,USA,Harvard/USA,5-11,165.0,4,Guard,1610612738,1947.0,1947.0
1890,Shawn,Marion,1978-05-07 00:00:00,UNLV,USA,UNLV/USA,6-7,228.0,31,Guard-Forward,1610612756,1999.0,2014.0
1626246,Boban,Marjanovic,1988-08-15 00:00:00,Crvena zvezda,Serbia,Crvena zvezda/Serbia,7-4,290.0,51,Center,1610612745,2015.0,2023.0
1628374,Lauri,Markkanen,1997-05-22 00:00:00,Arizona,Finland,Arizona/Finland,7-0,240.0,23,Forward-Center,1610612762,2017.0,2023.0
200806,Damir,Markota,1985-12-26 00:00:00,Cibona,Croatia,Cibona/Croatia,6-10,225.0,52,Forward,1610612749,2006.0,2006.0
1752,Sean,Marks,1975-08-23 00:00:00,California,New Zealand,California/New Zealand,6-10,250.0,,Forward-Center,0,1998.0,2010.0
77464,Harvey,Marlatt,1948-08-26 00:00:00,Eastern Michigan,USA,Eastern Michigan/USA,6-3,185.0,26,Guard,1610612765,1970.0,1972.0
77465,Eric,Marsh,1954-03-10 00:00:00,Manhattan,USA,Manhattan/USA,6-3,200.0,21,Guard,1610612744,1977.0,1977.0
77466,Jim,Marsh,1946-04-26 00:00:00,Southern California,USA,Southern California/USA,6-7,215.0,41,Forward,1610612757,1971.0,1971.0
681,Donny,Marshall,1972-07-17 00:00:00,Connecticut,USA,Connecticut/USA,6-7,230.0,13,Forward,1610612739,1995.0,2002.0
923,Donyell,Marshall,1973-05-18 00:00:00,Connecticut,USA,Connecticut/USA,6-9,245.0,8,Forward,1610612744,1994.0,2008.0
203088,Kendall,Marshall,1991-08-19 00:00:00,North Carolina,USA,North Carolina/USA,6-4,200.0,5,Guard,1610612747,2012.0,2015.0
1630230,Naji,Marshall,1998-01-24 00:00:00,Xavier,USA,Xavier/USA,6-7,220.0,8,Forward,1610612740,2020.0,2023.0
101185,Rawle,Marshall,1982-02-20 00:00:00,Oakland,USA,Oakland/USA,6-7,190.0,2,Guard-Forward,1610612754,2005.0,2006.0
77467,Tom,Marshall,1931-01-06 00:00:00,Western Kentucky,USA,Western Kentucky/USA,6-4,215.0,20,Forward,1610612758,1954.0,1958.0
77468,Vester,Marshall,1948-12-22 00:00:00,Oklahoma,USA,Oklahoma/USA,6-7,200.0,45,Forward,1610612760,1973.0,1973.0
77481,Bill,Martin,1962-08-16 00:00:00,Georgetown,USA,Georgetown/USA,6-7,205.0,26,Forward,1610612754,1985.0,1987.0
77478,Bob,Martin,1969-10-07 00:00:00,Minnesota,USA,Minnesota/USA,7-0,250.0,42,Center,1610612746,1993.0,1994.0
77469,Brian,Martin,1962-08-18 00:00:00,Kansas,USA,Kansas/USA,6-9,212.0,35,Forward,1610612757,1985.0,1985.0
1628997,Caleb,Martin,1995-09-28 00:00:00,Nevada,USA,Nevada/USA,6-5,205.0,16,Forward,1610612748,2019.0,2023.0
1628998,Cody,Martin,1995-09-28 00:00:00,Nevada,USA,Nevada/USA,6-6,205.0,11,Forward,1610612766,2019.0,2023.0
733,Cuonzo,Martin,1971-09-23 00:00:00,Purdue,USA,Purdue/USA,6-5,213.0,,Guard,0,1995.0,1996.0
239,Darrick,Martin,1971-03-06 00:00:00,UCLA,USA,UCLA/USA,5-11,170.0,,Guard,0,1994.0,2007.0
77471,Donald,Martin,1920-05-25 00:00:00,Georgetown,USA,Georgetown/USA,5-8,160.0,,Guard,1610610032,1946.0,1947.0
77472,Fernando,Martin,1962-03-25 00:00:00,Real Madrid,Spain,Real Madrid/Spain,6-9,220.0,10,Center,1610612757,1986.0,1986.0
1626185,Jarell,Martin,1994-05-24 00:00:00,Louisiana State,USA,Louisiana State/USA,6-10,239.0,2,Forward,1610612763,2015.0,2018.0
77474,Jeff,Martin,1967-01-14 00:00:00,Murray State,USA,Murray State/USA,6-5,195.0,15,Guard,1610612746,1989.0,1990.0
1629725,Jeremiah,Martin,1996-06-19 00:00:00,Memphis,USA,Memphis/USA,6-2,185.0,3,Guard,1610612739,2019.0,2020.0
1629103,Kelan,Martin,1995-08-03 00:00:00,Butler,USA,Butler/USA,6-5,230.0,,Forward,0,2019.0,2021.0
2030,Kenyon,Martin,1977-12-30 00:00:00,Cincinnati,USA,Cincinnati/USA,6-9,225.0,,Forward,0,2000.0,2014.0
2755,Kevin,Martin,1983-02-01 00:00:00,Western Carolina,USA,Western Carolina/USA,6-7,199.0,23,Guard,1610612758,2004.0,2015.0
77475,Larue,Martin,1950-03-26 00:00:00,Loyola-Chicago,USA,Loyola-Chicago/USA,6-11,208.0,35,Center,1610612757,1972.0,1975.0
77476,Mo,Martin,1964-07-02 00:00:00,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,6-6,200.0,11,Guard,1610612743,1986.0,1987.0
77479,Ronald,Martin,1939-04-11 00:00:00,St. Bonaventure,USA,St. Bonaventure/USA,6-2,185.0,7,Guard,1610612752,1961.0,1961.0
77480,Slater,Martin,1925-10-22 00:00:00,Texas-Austin,USA,Texas-Austin/USA,5-10,170.0,22,Guard,1610612747,1949.0,1959.0
1631213,Tyrese,Martin,1999-03-07 00:00:00,Connecticut,USA,Connecticut/USA,6-6,215.0,22,Guard,1610612737,2022.0,2023.0
1630231,Kenyon,Martin Jr.,2001-01-06 00:00:00,IMG Academy (FL),USA,IMG Academy (FL)/USA,6-7,215.0,6,Forward,1610612745,2020.0,2023.0
469,Jamal,Mashburn,1972-11-29 00:00:00,Kentucky,USA,Kentucky/USA,6-8,247.0,24,Forward,1610612742,1993.0,2003.0
77482,Al,Masino,1928-02-05 00:00:00,Canisius,USA,Canisius/USA,5-10,174.0,12,Guard,1610612737,1952.0,1953.0
193,Anthony,Mason,1966-12-14 00:00:00,Tennessee State,USA,Tennessee State/USA,6-8,255.0,17,Forward,1610612752,1989.0,2002.0
2046,Desmond,Mason,1977-10-11 00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-5,222.0,,Guard,0,2000.0,2009.0
1628412,Frank,Mason III,1994-04-03 00:00:00,Kansas,USA,Kansas/USA,5-11,190.0,,Guard,0,2017.0,2020.0
763,Tony,Massenburg,1967-07-31 00:00:00,Maryland,USA,Maryland/USA,6-9,250.0,34,Forward-Center,1610612763,1990.0,2004.0
77483,Eddie,Mast,1948-10-03 00:00:00,Temple,USA,Temple/USA,6-9,220.0,25,Forward,1610612752,1970.0,1972.0
1628999,Yante,Maten,1996-08-14 00:00:00,Georgia,USA,Georgia/USA,6-8,240.0,00,Forward,1610612748,2018.0,2018.0
1629726,Garrison,Mathews,1996-10-24 00:00:00,Lipscomb,USA,Lipscomb/USA,6-6,215.0,25,Guard,1610612737,2019.0,2023.0
1628493,Mangok,Mathiang,1992-10-08 00:00:00,Louisville,Australia,Louisville/Australia,6-10,230.0,9,Forward-Center,1610612766,2017.0,2017.0
1629751,Dakota,Mathias,1995-07-11 00:00:00,Purdue,USA,Purdue/USA,6-4,200.0,,Guard,0,2020.0,2021.0
1631097,Bennedict,Mathurin,2002-06-19 00:00:00,Arizona,Canada,Arizona/Canada,6-5,210.0,00,Guard-Forward,1610612754,2022.0,2023.0
77484,Wes,Matthews,1959-08-24 00:00:00,Wisconsin,USA,Wisconsin/USA,6-1,170.0,1,Guard,1610612737,1980.0,1989.0
202083,Wesley,Matthews,1986-10-14 00:00:00,Marquette,USA,Marquette/USA,6-5,220.0,23,Guard,1610612749,2009.0,2023.0
